"CALL_ID","C_DAY","C_MONTH","C_YEAR","C_HOUR","C_MINUTE","SERVICE_NUMBER#","QUEUE","ADMIN_STATUS","OPERATION_STATUS","ACCOUNT_ID#","Language_chosen","CALLTYPE"
473875250,"22",November,"2021","14","12",35747888,Other,,,103272230000344418,Arabic,Technical
389334370,"18",March,"2021","04","55",232973396,Other,,,124350000105647592,Arabic,Technical
475339472,"27",November,"2021","13","57",453332210,Other,enabled,up,112390000037114902,Arabic,Technical
431513033,"03",July,"2021","23","51",228836353,Other,enabled,down,100570000095535632,Arabic,Technical
401610955,"16",April,"2021","12","12",226236863,Other,,,113142230003804091,Arabic,Technical
206895968,"05","08","2023","13","42",237700733,Other,,,107200000033552143,Other,
73766620,"29","11","2022","18","53",226590191,Other,,,113910000121057149,Other,
509896332,"14",March,"2022","16","01",236315094,Other,disabled,down,102860000019225208,Arabic,Technical
479263492,"10",December,"2021","21","12",882070896,XDSL,enabled,up,115172230006929989,Arabic,Technical
316413445,"31","07","2024","13","05",573645389,Other,,,136730000102015361,Arabic,
386385896,"08",March,"2021","22","53",233815687,XDSL,,,134840000110607332,Arabic,Technical
389414733,"18",March,"2021","13","41",236956530,Other,,,105580000021952994,Arabic,Technical
430445320,"30",June,"2021","19","50",573783755,Other,enabled,up,114212230004808626,Arabic,Technical
509924835,"14",March,"2022","17","25",501993039,Other,enabled,up,107530000022606801,Arabic,Technical
411812436,"18",May,"2021","19","44",504878253,Other,,,112120000028740974,Arabic,Technical
506931047,"05",March,"2022","16","40",453250451,XDSL,enabled,down,118570000036817235,Arabic,Technical
441475772,"05",August,"2021","17","40",227735438,Other,,,116562230000301262,Arabic,Technical
440227881,"01",August,"2021","19","07",683222986,Other,enabled,up,115532230006587534,Arabic,Technical
536701061,"30",May,"2022","14","44",224073229,Other,enabled,up,112842230000269673,Arabic,Technical
478235595,"07",December,"2021","13","17",225827193,Other,,,109452230006426856,Other,Technical
412711280,"21",May,"2021","21","19",225637153,Other,,,113192230005514342,Arabic,Technical
501970892,"17",February,"2022","23","47",233778047,XDSL,enabled,up,113752230004223703,Arabic,Sales
489493604,"11",January,"2022","08","26",33139218,Other,enabled,down,119330000113281829,Arabic,Technical
510497610,"16",March,"2022","13","13",224899002,Other,enabled,up,107600000038773122,Arabic,Technical
442307369,"08",August,"2021","16","03",884605082,XDSL,enabled,down,107170000046565225,Arabic,Technical
404525727,"25",April,"2021","06","24",663563916,XDSL,,,116232230002178467,Arabic,Technical
432160164,"05",July,"2021","21","04",33712246,Other,,,107312230002578378,Arabic,Sales
477131758,"03",December,"2021","14","26",504648221,Other,enabled,up,111522230006291861,Arabic,Technical
459576607,"05",October,"2021","10","25",224600421,Other,enabled,up,112820000112187146,Arabic,Technical
503009347,"21",February,"2022","12","39",464502775,XDSL,enabled,up,105632230002788189,Arabic,Technical
544516910,"20",June,"2022","20","11",235853512,Other,,,105652230003934168,Arabic,Technical
402160122,"17",April,"2021","22","58",226507684,Other,,,118030000031965760,Arabic,Technical
447836247,"28",August,"2021","15","13",226880997,XDSL,enabled,up,111782230003197618,Arabic,Technical
540135271,"08",June,"2022","21","07",504214813,Other,,,112002230005016708,Arabic,Technical
431284734,"03",July,"2021","11","36",236954489,Other,-2,-2,102940000021407071,Arabic,Technical
536167173,"29",May,"2022","04","52",35399280,Other,enabled,down,116482230003805554,Arabic,Technical
489583553,"11",January,"2022","15","02",473155552,XDSL,enabled,down,113112230006548365,Arabic,Technical
407858606,"26",January,"2021","18","01",132431771,Other,enabled,up,114902230003873274,Arabic,Technical
416407600,"21",February,"2021","18","34",473053407,Other,,,115592230006565290,Arabic,Technical
523441518,"20",April,"2022","15","00",232967189,XDSL,enabled,up,111962230008160826,Arabic,Sales
386182655,"08",March,"2021","13","25",452281236,XDSL,,,109750000046164015,Arabic,Technical
436054953,"17",July,"2021","22","41",225051782,XDSL,enabled,up,113300000046155415,Arabic,Technical
435130168,"15",July,"2021","02","11",228805811,Other,disabled,down,117310000071508865,Arabic,Technical
418077263,"08",June,"2021","14","13",663588696,XDSL,,,103630000112825287,Arabic,Technical
492990053,"22",January,"2022","13","19",224073229,Other,enabled,up,112842230000269673,Arabic,Technical
49535715,"25","11","2022","09","50",133006125,Other,,,120390000074824748,Arabic,
387667574,"12",March,"2021","22","42",227218596,Other,enabled,up,111462230005547473,Arabic,Sales
385390166,"05",March,"2021","20","49",882269463,Technical,enabled,down,109762230007847642,Arabic,Technical
518908760,"06",April,"2022","19","36",237920568,XDSL,enabled,down,116170000029923275,Arabic,Technical
411514253,"07",February,"2021","18","12",483755728,Other,enabled,down,108750000023318628,Arabic,Technical
69709093,"21","11","2022","19","02",227060179,Other,,,104600000037921996,Other,
447162762,"25",August,"2021","21","07",224231801,Other,,,115712230006253065,Arabic,Technical
466429958,"28",October,"2021","21","59",453226872,Other,enabled,up,114142230006863051,Arabic,Technical
450343215,"06",September,"2021","18","50",224123197,Other,enabled,down,118770000028262995,Arabic,Technical
538722797,"04",June,"2022","23","02",223487274,Other,,,106570000020813846,Other,Technical
547334327,"27",June,"2022","00","01",35066878,Other,enabled,up,106490000026876488,Arabic,Technical
402182668,"09",January,"2021","04","46",33254036,XDSL,enabled,down,112472230003791409,Arabic,Technical
459389352,"04",October,"2021","20","27",553256665,XDSL,enabled,up,114112230004560914,Arabic,Technical
481636403,"18",December,"2021","19","18",453780634,XDSL,enabled,up,114980000024593683,Arabic,Technical
427039334,"21",June,"2021","18","44",33242104,Other,,,115540000034037893,Arabic,Technical
436236676,"18",July,"2021","16","16",222747285,Other,enabled,up,111292230001587752,Arabic,Technical
520365533,"11",April,"2022","14","16",233353142,Other,enabled,down,114362230005215634,Arabic,Technical
426057750,"20",June,"2021","05","04",221893685,XDSL,,,104180000029169203,Arabic,Technical
439554564,"30",July,"2021","16","27",246070822,Other,,,111922230006902500,Arabic,Technical
438324259,"26",July,"2021","12","52",233443288,Sales,,,122450000046404098,Arabic,Sales
544607126,"20",June,"2022","23","06",223809607,XDSL,enabled,up,136370000105049732,Arabic,Sales
498000622,"06",February,"2022","13","29",453313086,XDSL,enabled,up,112820000103449072,Arabic,Technical
35919527,"19","09","2022","16","02",473010451,Other,,,100620000118806685,Other,
451837244,"12",September,"2021","15","26",244637032,Other,,,102112230007797604,Arabic,Technical
520737668,"12",April,"2022","18","45",227060373,Other,enabled,up,117790000037746566,Arabic,Technical
402475584,"18",April,"2021","22","26",228648581,Other,,,102600000034189262,Arabic,Technical
383997674,"01",March,"2021","16","37",244487502,XDSL,,,103930000109545227,Arabic,Technical
398901566,"08",April,"2021","15","23",35604431,Other,,,121880000076750833,Arabic,Technical
39488088,"03","11","2022","03","37",227308373,Other,,,105980000016111667,Arabic,
480160940,"13",December,"2021","22","50",623556180,Other,enabled,up,103830000016443667,Arabic,Technical
413383497,"13",February,"2021","15","20",482643094,XDSL,enabled,up,113642230003813690,Arabic,Technical
408230482,"28",January,"2021","13","47",133104952,XDSL,enabled,down,112412230004136872,Arabic,Technical
439637684,"30",July,"2021","21","21",235741790,XDSL,enabled,up,119420000047891374,Arabic,Technical
466048828,"27",October,"2021","17","38",222477647,XDSL,enabled,up,105930000049826889,Arabic,Technical
488461306,"07",January,"2022","16","28",34953933,XDSL,enabled,down,114052230006208903,Arabic,Technical
539079459,"05",June,"2022","21","52",225332814,XDSL,enabled,up,102162230007151512,Arabic,Sales
495693034,"30",January,"2022","18","04",482384112,Other,,,134010000105392771,Arabic,Technical
532878830,"19",May,"2022","19","15",35133130,Other,,,113340000026899463,Arabic,Technical
490987182,"15",January,"2022","22","04",237340257,XDSL,enabled,up,111912230000946018,Arabic,Technical
410000139,"12",May,"2021","13","46",232973396,Other,,,124350000105647592,Arabic,Technical
424527203,"18",June,"2021","09","54",238401808,Other,,,120630000081692805,Arabic,Technical
424538234,"18",June,"2021","10","31",482242001,XDSL,,,107792230006162712,Arabic,Technical
240824478,"04","01","2024","22","57",453348472,Other,,,104572230006445886,Arabic,
397156548,"07",April,"2021","16","59",453743334,Other,enabled,up,109110000016748073,Arabic,Technical
541475046,"12",June,"2022","18","39",402031276,Other,enabled,down,120880000050289078,Arabic,Technical
405045679,"17",January,"2021","09","52",504782023,XDSL,enabled,down,118560000035841134,Arabic,Technical
407079432,"03",May,"2021","02","52",244475067,Other,,,111680000064274307,Arabic,Technical
540951079,"11",June,"2022","10","34",452596073,XDSL,enabled,down,110720000060189805,Arabic,Technical
444496148,"16",August,"2021","09","34",224074038,Other,,,102500000017463356,Arabic,Technical
505865014,"02",March,"2022","16","28",226941114,XDSL,enabled,down,115710000053204452,Arabic,Technical
466206460,"28",October,"2021","09","19",233668300,FTTH,,,116480000049618011,Arabic,Sales
432927720,"07",July,"2021","20","55",404511647,Other,,,103130000027581679,Arabic,Technical
386633197,"09",March,"2021","19","06",236955240,XDSL,,,118760000040379231,Arabic,Technical
482971600,"22",December,"2021","17","07",402706182,Other,enabled,up,113980000033996666,Arabic,Technical
442806119,"10",August,"2021","05","31",227080244,Other,enabled,up,116242230007845729,Arabic,Technical
405491697,"18",January,"2021","14","47",472872416,Other,enabled,down,105222230007080140,Arabic,Technical
469378395,"07",November,"2021","11","29",225339302,Other,,,102320000027397529,Arabic,Technical
422509112,"15",June,"2021","20","10",482442930,Other,,,100540000017245077,Arabic,Technical
521237783,"14",April,"2022","11","46",224645436,Other,enabled,up,115772230006661309,Arabic,Technical
517548481,"02",April,"2022","17","34",552278980,Other,,,104260000033534620,Arabic,Technical
533539438,"21",May,"2022","18","50",225978548,Sales,enabled,up,119990000050037834,Arabic,Technical
403302762,"21",April,"2021","13","22",227228158,Other,,,116332230004909703,Arabic,Technical
521596071,"15",April,"2022","14","19",227228437,Technical,enabled,down,110970000021107470,Arabic,Technical
508179946,"09",March,"2022","10","49",502638890,Other,,,114152230007640821,Arabic,Sales
412773270,"11",February,"2021","14","12",502126452,Other,,,114062230005457195,Arabic,Technical
409073095,"09",May,"2021","16","29",553822446,XDSL,,,113262230007897331,Arabic,Technical
400323317,"11",April,"2021","23","54",236645704,XDSL,,,136190000116068227,Arabic,Technical
414722572,"28",May,"2021","13","49",35223516,Other,,,111072230001438191,Arabic,Technical
418573420,"09",June,"2021","23","47",483256137,Other,,,114342230002755173,Arabic,Technical
434346714,"12",July,"2021","15","02",226334333,Other,enabled,up,103420000066793367,Arabic,Technical
402010021,"17",April,"2021","15","19",227069152,Other,,,107480000030302865,Arabic,Technical
502652108,"20",February,"2022","10","13",35074638,Billing,,,117220000059985503,Arabic,Sales
435888868,"17",July,"2021","14","39",244657284,Other,enabled,down,110920000027861644,Arabic,Technical
402379788,"09",January,"2021","18","33",236578443,Other,,,111850000021260471,Other,Technical
494295427,"26",January,"2022","15","26",133211493,Other,,,126010000092962278,Arabic,Technical
473161410,"20",November,"2021","07","48",643540809,Other,enabled,down,114080000092570509,Arabic,Technical
409719067,"11",May,"2021","16","36",404511647,Other,,,103130000027581679,Arabic,Technical
302161235,"13","01","2024","21","42",842659313,Other,,,113920000060437668,Other,
430285875,"28","02","2025","22","09",452161789,Other,,,112260000092160290,Arabic,
487578777,"04",January,"2022","16","14",34772239,Other,enabled,up,116592230000201733,Arabic,Technical
449435026,"03",September,"2021","11","32",235741790,Other,,,119420000047891374,Arabic,Technical
539688365,"07",June,"2022","17","44",453313086,XDSL,enabled,up,112820000103449072,Arabic,Technical
35578716,"18","09","2022","22","13",932170953,Other,,,108860000032385531,Other,
401713742,"16",April,"2021","17","20",35442621,Other,,,108730000020084772,Arabic,Technical
466073155,"27",October,"2021","18","59",237344370,Other,,,115212230004251341,Arabic,Technical
493747497,"24",January,"2022","19","39",220375858,Technical,enabled,up,102740000041327394,Arabic,Technical
425561336,"19",June,"2021","17","08",225834434,Other,,,113710000031364058,Arabic,Technical
408342245,"28",January,"2021","19","23",238500806,XDSL,enabled,down,111550000073903646,Arabic,Technical
454383763,"21",September,"2021","13","28",404551082,XDSL,disabled,disabled,101730000028942853,Arabic,Sales
532002033,"17",May,"2022","13","08",243038646,XDSL,enabled,up,114360000112653047,Arabic,Technical
488870359,"08",January,"2022","23","07",473516266,XDSL,enabled,down,115450000041713444,Arabic,Technical
186159246,"03","07","2023","21","22",472511296,Other,,,110280000026566011,Other,
405095765,"21","07","2024","15","37",573565953,Other,,,107160000039467618,Other,
469849295,"08",November,"2021","19","20",952408213,Other,,,115182230005522049,Arabic,Technical
479929635,"13",December,"2021","09","59",238401808,Other,,,120630000081692805,Arabic,Technical
406639193,"22",January,"2021","04","51",221893685,Other,enabled,up,104180000029169203,Arabic,Technical
474593496,"24",November,"2021","20","07",235349071,Sales,,,112770000038119346,Arabic,Technical
511129823,"18",March,"2022","11","05",884702763,XDSL,enabled,down,108170000036842180,Arabic,Technical
433396911,"09",July,"2021","11","21",842450231,XDSL,enabled,up,112430000027030184,Arabic,Technical
418669249,"10",June,"2021","12","23",404263561,Other,,,120190000041966475,Arabic,Technical
206251565,"22","10","2023","02","18",248194104,Other,,,125050000089341281,Arabic,
506657656,"04",March,"2022","19","16",932352572,XDSL,enabled,up,122300000048732813,Arabic,Technical
493632491,"24",January,"2022","14","11",227475247,Other,,,114752230001787953,Arabic,Technical
412287118,"20",May,"2021","12","42",220397653,XDSL,,,112840000112415303,Arabic,Technical
417416131,"24",February,"2021","15","59",233778047,Other,enabled,up,113752230004223703,Arabic,Technical
476418435,"30",November,"2021","22","54",882275341,Other,enabled,down,109590000032662801,Arabic,Technical
392870393,"28",March,"2021","13","30",233457330,XDSL,,,111400000036610928,Arabic,Technical
412951246,"11",February,"2021","22","55",683400516,Other,disabled,up,115010000023473699,Arabic,Technical
404775859,"16",January,"2021","16","41",34714638,Other,,,117830000028002414,Arabic,Technical
518283744,"04",April,"2022","20","10",503467083,Other,enabled,down,113192230005642410,Arabic,Technical
502162660,"18",February,"2022","18","39",225834434,Other,,,113710000031364058,Arabic,Technical
438634631,"27",July,"2021","13","39",223807617,Technical,,,120210000046358128,Arabic,Technical
